text,label
I think I had a fairly busy schedule. I have not had much energy lately. I hope I can get things under control soon. I took some time away from my laptop.,1
I had a fairly busy schedule. I keep falling behind on things. I just want my mind to slow down. I tried to get some extra rest.,1
"These days, I spent some time working and some time resting. I have been having difficulty keeping my thoughts organized.",1
things have been harder to manage. I worked on a presentation. I listened to music for a while.,1
"Most of my time went into studying. things felt manageable. Anyway, I will deal with it tomorrow.",0
"Right now, The day passed mostly between classes and assignments. I keep falling behind on things.",1
I had a fairly busy schedule. I have been thinking about college work constantly. I just want my mind to slow down. I tried to get some extra rest.,1
I have been having difficulty keeping my thoughts organized. I went through my project work. I talked to a friend.,1
I spent several hours on my usual tasks. I felt comfortable with my routine. I feel okay about what I need to do next. I listened to music for a while.,0
"To be honest, I spent several hours on my usual tasks. I had enough time to relax. I feel okay about what I need to do next. I had a quiet evening.",0
I had a few lectures today. I spent some time with my family. I feel okay about what I need to do next. Nothing else really happened.,0
I was busy for most of the afternoon. I have been having difficulty keeping my thoughts organized. I am finding it difficult to get back into my routine. I went for a short walk. Nothing else really happened.,1
I think I felt comfortable with my routine. I finished one of my assignments. I watched something for a little while.,0
"At the moment, I had a fairly busy schedule. I have barely had time to switch off. I am not sure how to catch up. I tried to get some extra rest.",1
I was satisfied with how the day went. I spent the evening studying. I listened to music for a while.,0
I worked on my project. I managed my work without rushing. I feel comfortable with how things are going.,0
I was busy for most of the afternoon. I have been having difficulty keeping my thoughts organized. I keep thinking about things even when I am trying to rest. I tried to get some extra rest.,1
"These days, I had a few lectures today. I got some fresh air. I feel prepared for the next few days.",0
I think I have barely had time to switch off. I feel like I need more time to recover.,1
I studied for an upcoming exam. I had a decent amount of energy. I feel comfortable with how things are going.,0
I think I followed my usual routine. I felt fairly calm.,0
"These days, I met a few classmates. I have been finding it difficult to stay focused. I tried to get some extra rest.",1
I was satisfied with how the day went. I spent some time in the library. I spent some time with my family. I will try again tomorrow.,0
I felt comfortable with my routine. I feel prepared for the next few days. Hopefully things feel easier tomorrow.,0
I was able to get things done. I finished one of my assignments. I watched something for a little while.,0
I was busy for most of the afternoon. my routine has been difficult to maintain. I keep worrying about what I have left to do. I talked to a friend.,1
"Honestly, I attended my morning classes. I tried to get some extra rest. I feel okay about what I need to do next.",0
"At the moment, I spent the evening studying. I have not been able to relax properly. I just want my mind to slow down.",1
"These days, I had a few lectures today. I had enough energy to get through the day. I was happy with the progress I made.",0
I think I worked on some coding. it has been difficult to concentrate. I spent some time with my family.,1
"I spent some time working and some time resting. I had enough energy to get through the day. Anyway, I will deal with it tomorrow.",0
I worked on a presentation. I could focus without too much trouble. Hopefully things feel easier tomorrow.,0
I had a fairly busy schedule. I have not been able to relax properly. I just want my mind to slow down. I got some fresh air.,1
I worked on a presentation. I felt comfortable with my routine. I am glad I got some time for myself.,0
I was busy for most of the afternoon. my usual routine feels harder than it should. I keep thinking about things even when I am trying to rest. I tried to get some extra rest.,1
I followed my usual routine. I keep falling behind on things. I am not sure how long I can keep this pace. I talked to a friend.,1
"Lately, I could focus without too much trouble. I studied for an upcoming exam. I listened to music for a while.",0
"The day passed mostly between classes and assignments. things have been harder to manage. I am finding it difficult to get back into my routine. I tried to get some extra rest. Anyway, I will deal with it tomorrow.",1
"Honestly, I met a few classmates. I tried to get some extra rest. I feel prepared for the next few days. Anyway, I will deal with it tomorrow.",0
I have not been able to relax properly. I worked on a presentation. I listened to music for a while. I think I need to slow down a little.,1
I followed my usual routine. I managed my work without rushing. I feel comfortable with how things are going. I spent some time with my family.,0
I revised some topics. my usual routine feels harder than it should. I talked to a friend.,1
I went through my project work. my routine has been difficult to maintain. I keep thinking about things even when I am trying to rest. I am hoping the next few days are better.,1
I had a lot of small things to finish. I feel like everything is taking more effort. I keep thinking about things even when I am trying to rest. I watched something for a little while.,1
Most of my time went into studying. I have been thinking about college work constantly. I am not sure how long I can keep this pace. I talked to a friend.,1
I felt fairly calm. I stayed in my room after college. I took a proper break.,0
The day was mostly about college work. I have been thinking about college work constantly. I am finding it difficult to get back into my routine. I spent some time with my family.,1
"Lately, I worked on a presentation. I was able to take things at my own pace.",0
I revised some topics. I was able to get things done. I think I can manage the remaining work.,0
"To be honest, I attended my morning classes. I have been struggling to keep up. I will try again tomorrow.",1
I felt comfortable with my routine. I revised some topics. I went for a short walk. I am hoping the next few days are better.,0
"To be honest, I was busy for most of the afternoon. I have barely had time to switch off. I keep thinking about things even when I am trying to rest. I tried to get some extra rest.",1
I had a lot of small things to finish. I was able to take things at my own pace. I think a good night's sleep will help. I listened to music for a while.,0
I followed my usual routine. I could focus without too much trouble. I feel okay about what I need to do next. I watched something for a little while.,0
I finished one of my assignments. I feel like everything is taking more effort. I keep worrying about what I have left to do.,1
I spent several hours on my usual tasks. I was able to concentrate. I feel comfortable with how things are going. I took a proper break.,0
things have been harder to manage. I wish I could get away from everything for a while.,1
I felt like I was keeping up. I am trying to maintain a balanced routine. Nothing else really happened.,0
I worked on my project. I keep falling behind on things. I am finding it difficult to get back into my routine.,1
"To be honest, I attended my morning classes. I keep falling behind on things. I spent some time with my family.",1
I had a few lectures today. I have been thinking about college work constantly. I keep thinking about things even when I am trying to rest.,1
I had some college work to finish. I had a quiet evening. I am trying to maintain a balanced routine.,0
I felt comfortable with my routine. I worked on my project. I took a proper break.,0
I did not do anything particularly different today. my workload did not feel too difficult. Nothing else really happened.,0
"I have been struggling to keep up. I worked on my project. I went for a short walk. Anyway, I will deal with it tomorrow.",1
I went through my project work. I have been thinking about college work constantly. That was pretty much my day.,1
I have barely had time to switch off. I worked on my project. I took a proper break.,1
my usual routine feels harder than it should. I finished one of my assignments. I talked to a friend.,1
"Right now, my routine has been difficult to maintain. I am finding it difficult to get back into my routine.",1
I was busy for most of the afternoon. I feel like everything is taking more effort. I keep worrying about what I have left to do. I tried to get some extra rest.,1
I stayed in my room after college. it has been difficult to concentrate. Nothing else really happened.,1
I went through my project work. I felt reasonably positive. I think I can manage the remaining work. That was pretty much my day.,0
"To be honest, I have trouble getting started on tasks. I wish I could get away from everything for a while.",1
I spent some time working and some time resting. my routine has been difficult to maintain. I am not sure how to catch up. I spent some time with my family.,1
I felt reasonably positive. I revised some topics. I talked to a friend.,0
I keep falling behind on things. I spent the evening studying. I got some fresh air.,1
I have barely had time to switch off. I had some college work to finish. I went for a short walk. I am just taking it one day at a time.,1
"For some reason, it has been difficult to concentrate. I worked on some coding. I listened to music for a while.",1
"To be honest, I felt comfortable with my routine. I worked on a presentation. I listened to music for a while.",0
"For some reason, I followed my usual routine. I had a decent amount of energy.",0
I had a regular college schedule. things have been harder to manage. I took a proper break. I am just taking it one day at a time.,1
I guess i worked on my project. I was able to concentrate.,0
"Somehow, I revised some topics. I took a proper break. I think a good night's sleep will help.",0
I did not do anything particularly different today. I was satisfied with how the day went. I was happy with the progress I made. I listened to music for a while.,0
I followed my usual routine. I had enough energy to get through the day. I feel prepared for the next few days. I went for a short walk.,0
I keep falling behind on things. I finished one of my assignments. I took a proper break.,1
I studied for an upcoming exam. I have been finding normal tasks tiring. I had a quiet evening.,1
I had some college work to finish. I took some time away from my laptop. I was happy with the progress I made. That was pretty much my day.,0
"Honestly, The day was mostly about college work. I was able to get things done.",0
I spent some time working and some time resting. I have been struggling to keep up. I keep thinking about things even when I am trying to rest. I took a proper break.,1
"Honestly, I have been finding it difficult to stay focused. I worked on some coding. I went for a short walk.",1
The day passed mostly between classes and assignments. I felt comfortable with my routine. Hopefully things feel easier tomorrow.,0
The day was mostly about college work. I have been having difficulty keeping my thoughts organized. Nothing else really happened.,1
Most of my time went into studying. I felt comfortable with my routine. Hopefully things feel easier tomorrow.,0
I had a fairly busy schedule. I have been finding normal tasks tiring. I wish I could get away from everything for a while. I listened to music for a while.,1
"At the moment, I spent some time in the library. I had enough energy to get through the day. I am trying to maintain a balanced routine. I will try again tomorrow.",0
I have been struggling to keep up. I had a few lectures today. I watched something for a little while.,1
"Right now, I felt fairly calm. I think I can manage the remaining work.",0
"At the moment, I went through my project work. my workload did not feel too difficult. I was happy with the progress I made.",0
I finished one of my assignments. I had enough time to relax. I feel okay about what I need to do next.,0
I finished one of my assignments. I have not had much energy lately. I feel stuck with everything I need to handle.,1
"I have not been able to relax properly. I had a few lectures today. I had a quiet evening. Anyway, I will deal with it tomorrow.",1
"Lately, I had a regular college schedule. I have trouble getting started on tasks.",1
I worked on my project. I talked to a friend. I feel okay about what I need to do next. I will try again tomorrow.,0
I guess i attended my morning classes. I feel like everything is taking more effort.,1
"At the moment, I had a fairly busy schedule. I had enough time to relax. I was happy with the progress I made. I took a proper break.",0
"I spent the evening studying. I felt reasonably positive. I feel okay about what I need to do next. Anyway, I will deal with it tomorrow.",0
I have not had much energy lately. I studied for an upcoming exam. I took a proper break.,1
I did not do anything particularly different today. I was satisfied with how the day went. I will try again tomorrow.,0
"Somehow, The day was mostly about college work. I have been thinking about college work constantly.",1
I had a regular college schedule. I had a quiet evening. I am looking forward to tomorrow.,0
I felt comfortable with my routine. I attended my morning classes. I got some fresh air.,0
"Somehow, I was satisfied with how the day went. I am glad I got some time for myself. Hopefully things feel easier tomorrow.",0
I have been struggling to keep up. I spent some time in the library. I tried to get some extra rest.,1
I have trouble getting started on tasks. I wish I could get away from everything for a while.,1
I have been finding it difficult to stay focused. I had a regular college schedule. I talked to a friend.,1
I think I worked on some coding. I have been thinking about college work constantly. I spent some time with my family.,1
"To be honest, I stayed in my room after college. I was able to get things done. I feel okay about what I need to do next.",0
I had a few lectures today. I keep falling behind on things. I went for a short walk.,1
I had a few lectures today. I have been finding it difficult to stay focused. I keep thinking about things even when I am trying to rest.,1
I guess things felt manageable. I think I can manage the remaining work.,0
"For some reason, I spent the evening studying. my usual routine feels harder than it should.",1
I managed my work without rushing. I finished one of my assignments. I watched something for a little while. I think I need to slow down a little.,0
"To be honest, I stayed in my room after college. things have been harder to manage. I feel stuck with everything I need to handle.",1
"Honestly, I revised some topics. I feel like everything is taking more effort. I got some fresh air.",1
I have not been able to relax properly. I stayed in my room after college. I tried to get some extra rest.,1
I did not do anything particularly different today. things felt manageable. I think I handled the day reasonably well. I took some time away from my laptop.,0
"I went through my project work. I went for a short walk. I am trying to maintain a balanced routine. Anyway, I will deal with it tomorrow.",0
my routine has been difficult to maintain. I attended my morning classes. I talked to a friend.,1
I had a lot of small things to finish. I was able to get things done. I am trying to maintain a balanced routine. I went for a short walk.,0
The day was mostly about college work. my usual routine feels harder than it should. I feel like I need more time to recover. I went for a short walk. Nothing else really happened.,1
"I guess i had enough time to relax. I worked on my project. I spent some time with my family. Anyway, I will deal with it tomorrow.",0
I did not do anything particularly different today. I felt fairly calm. I am glad I got some time for myself. I tried to get some extra rest.,0
I worked on some coding. I felt like I was keeping up. I feel okay about what I need to do next.,0
I attended my morning classes. I took a proper break. I feel prepared for the next few days. I am just taking it one day at a time.,0
I have been having difficulty keeping my thoughts organized. I keep thinking about things even when I am trying to rest. I will try again tomorrow.,1
I had a lot of small things to finish. things felt manageable. I feel prepared for the next few days. I got some fresh air.,0
I had a lot of small things to finish. things felt manageable.,0
"Honestly, I was busy for most of the afternoon. I managed my work without rushing. I feel comfortable with how things are going. I had a quiet evening.",0
"These days, The day was mostly about college work. I was able to take things at my own pace. I feel okay about what I need to do next. I had a quiet evening.",0
"For some reason, I was able to get things done. I think I handled the day reasonably well.",0
I felt fairly calm. I think a good night's sleep will help. I think I need to slow down a little.,0
The day passed mostly between classes and assignments. I was able to get things done. I am hoping the next few days are better.,0
"At the moment, I felt fairly calm. I was happy with the progress I made.",0
"These days, I have not had much energy lately. I spent some time in the library. I tried to get some extra rest. Hopefully things feel easier tomorrow.",1
I spent some time in the library. I watched something for a little while. I feel okay about what I need to do next.,0
I spent several hours on my usual tasks. I keep falling behind on things. I am just taking it one day at a time.,1
I had a few lectures today. I took some time away from my laptop. I am glad I got some time for myself.,0
"I have trouble getting started on tasks. I revised some topics. I went for a short walk. Anyway, I will deal with it tomorrow.",1
"To be honest, I had enough time to relax. I am looking forward to tomorrow.",0
my routine has been difficult to maintain. I revised some topics. I had a quiet evening.,1
I followed my usual routine. I feel like everything is taking more effort. I am not sure how long I can keep this pace. I spent some time with my family.,1
I think my workload did not feel too difficult. I went through my project work. I took a proper break.,0
"Lately, I managed my work without rushing. I went through my project work. I watched something for a little while.",0
I spent several hours on my usual tasks. I managed my work without rushing. That was pretty much my day.,0
"Somehow, I spent the evening studying. I have been thinking about college work constantly.",1
"Honestly, I revised some topics. I went for a short walk. I was happy with the progress I made.",0
"Lately, my workload did not feel too difficult. I think I can manage the remaining work.",0
"These days, I met a few classmates. I have barely had time to switch off. I feel like I need more time to recover.",1
"At the moment, I spent several hours on my usual tasks. things felt manageable.",0
I studied for an upcoming exam. I got some fresh air. I feel comfortable with how things are going. I am just taking it one day at a time.,0
I studied for an upcoming exam. I have been finding it difficult to stay focused. I just want my mind to slow down.,1
"At the moment, I worked on some coding. I have been struggling to keep up. I am not sure how to catch up.",1
"Honestly, I studied for an upcoming exam. I had enough energy to get through the day. I feel prepared for the next few days.",0
I guess i had a few lectures today. I have barely had time to switch off. I feel stuck with everything I need to handle.,1
I had a few lectures today. I have been struggling to keep up. I went for a short walk.,1
The day passed mostly between classes and assignments. I have trouble getting started on tasks. I am hoping the next few days are better.,1
I had a lot of small things to finish. things felt manageable. I am hoping the next few days are better.,0
I revised some topics. I had a quiet evening. I am glad I got some time for myself.,0
I had a fairly busy schedule. I have been struggling to keep up. I keep worrying about what I have left to do. I went for a short walk.,1
"To be honest, I have not been able to relax properly. I keep thinking about things even when I am trying to rest.",1
I had enough energy to get through the day. I worked on some coding. I got some fresh air.,0
I have trouble getting started on tasks. I went through my project work. I took a proper break.,1
I had a decent amount of energy. I went through my project work. I took a proper break. Nothing else really happened.,0
"Honestly, I have been finding normal tasks tiring. I wish I could get away from everything for a while.",1
I stayed in my room after college. I watched something for a little while. I think a good night's sleep will help.,0
I had a regular college schedule. I feel like everything is taking more effort. Nothing else really happened.,1
"Honestly, I had a fairly busy schedule. I felt fairly calm. I was happy with the progress I made. I had a quiet evening.",0
I studied for an upcoming exam. I have not been able to relax properly. I am not sure how to catch up.,1
"These days, I spent some time in the library. I feel like everything is taking more effort. I listened to music for a while.",1
I followed my usual routine. I had enough energy to get through the day. I am looking forward to tomorrow. I took a proper break.,0
"Honestly, I stayed in my room after college. I got some fresh air. I am looking forward to tomorrow.",0
"Lately, I worked on some coding. I felt reasonably positive.",0
I have been finding it difficult to stay focused. I attended my morning classes. I got some fresh air.,1
I had a few lectures today. I have trouble getting started on tasks. I am not sure how long I can keep this pace.,1
I had a fairly busy schedule. I have barely had time to switch off. I am not sure how long I can keep this pace. I talked to a friend.,1
I spent the evening studying. I was able to concentrate. I feel okay about what I need to do next.,0
I think I followed my usual routine. I managed my work without rushing. I am trying to maintain a balanced routine. I got some fresh air.,0
"For some reason, I worked on a presentation. I listened to music for a while. I was happy with the progress I made.",0
I finished one of my assignments. I talked to a friend. I think I handled the day reasonably well.,0
"I had a few lectures today. I was able to get things done. I think I handled the day reasonably well. Anyway, I will deal with it tomorrow.",0
"Somehow, I spent several hours on my usual tasks. I could focus without too much trouble. I feel comfortable with how things are going. I tried to get some extra rest.",0
I did not do anything particularly different today. my workload did not feel too difficult. I feel okay about what I need to do next. I took some time away from my laptop.,0
I stayed in my room after college. I had enough time to relax. I feel prepared for the next few days.,0
I think I attended my morning classes. it has been difficult to concentrate. I watched something for a little while.,1
I stayed in my room after college. things have been harder to manage. I took some time away from my laptop.,1
"At the moment, I have not had much energy lately. I studied for an upcoming exam. I spent some time with my family. I think I need to slow down a little.",1
I worked on a presentation. I have been finding normal tasks tiring. I keep thinking about things even when I am trying to rest.,1
"At the moment, I was busy for most of the afternoon. I was able to get things done. I feel okay about what I need to do next. I talked to a friend.",0
I went through my project work. it has been difficult to concentrate. I am finding it difficult to get back into my routine.,1
I attended my morning classes. I felt fairly calm. I think I can manage the remaining work.,0
I was busy for most of the afternoon. my routine has been difficult to maintain. I just want my mind to slow down. I watched something for a little while.,1
I attended my morning classes. I was able to take things at my own pace. I feel okay about what I need to do next. Hopefully things feel easier tomorrow.,0
I was busy for most of the afternoon. I have barely had time to switch off. I hope I can get things under control soon. I talked to a friend.,1
I revised some topics. things felt manageable. I think a good night's sleep will help.,0
I met a few classmates. I went for a short walk. I am trying to maintain a balanced routine. Nothing else really happened.,0
The day was mostly about college work. I have been finding normal tasks tiring. I am hoping the next few days are better.,1
I studied for an upcoming exam. I had enough energy to get through the day.,0
The day was mostly about college work. I was able to concentrate. I feel okay about what I need to do next. I spent some time with my family. Hopefully things feel easier tomorrow.,0
I guess i worked on some coding. I have not had much energy lately.,1
I attended my morning classes. I was able to concentrate.,0
"Somehow, I met a few classmates. I talked to a friend. I think a good night's sleep will help. I will try again tomorrow.",0
I managed my work without rushing. I met a few classmates. I spent some time with my family.,0
I had a fairly busy schedule. I managed my work without rushing. I think I can manage the remaining work. I went for a short walk.,0
"These days, I had enough time to relax. I feel prepared for the next few days.",0
I had some college work to finish. I could focus without too much trouble. I am looking forward to tomorrow.,0
I worked on my project. I got some fresh air. I was happy with the progress I made. I am just taking it one day at a time.,0
I spent some time working and some time resting. I had enough time to relax. I think I can manage the remaining work. I had a quiet evening.,0
I attended my morning classes. I keep falling behind on things. I am not sure how long I can keep this pace. I am just taking it one day at a time.,1
I guess the day passed mostly between classes and assignments. my routine has been difficult to maintain. I wish I could get away from everything for a while. I got some fresh air.,1
"Lately, I felt comfortable with my routine. I think I can manage the remaining work. Nothing else really happened.",0
I had a decent amount of energy. I had a regular college schedule. I watched something for a little while.,0
I guess i studied for an upcoming exam. I have been finding it difficult to stay focused. I spent some time with my family.,1
I had some college work to finish. I got some fresh air. I think I can manage the remaining work.,0
"Somehow, The day was mostly about college work. I was able to get things done. I think I can manage the remaining work. I tried to get some extra rest.",0
I had a fairly busy schedule. I felt comfortable with my routine. I was happy with the progress I made. I took a proper break.,0
I finished one of my assignments. I have been thinking about college work constantly. I had a quiet evening.,1
I worked on a presentation. I was satisfied with how the day went. I was happy with the progress I made.,0
it has been difficult to concentrate. I worked on a presentation. I listened to music for a while.,1
I had a fairly busy schedule. I was satisfied with how the day went. I think I can manage the remaining work. I had a quiet evening.,0
I had a regular college schedule. I had enough energy to get through the day. I think I can manage the remaining work.,0
I had a lot of small things to finish. my usual routine feels harder than it should. I just want my mind to slow down. I talked to a friend. I am hoping the next few days are better.,1
I had some college work to finish. I tried to get some extra rest. I was happy with the progress I made. Hopefully things feel easier tomorrow.,0
I keep falling behind on things. I stayed in my room after college. I had a quiet evening.,1
Most of my time went into studying. I was able to take things at my own pace. I feel comfortable with how things are going. I spent some time with my family.,0
I was satisfied with how the day went. I revised some topics. I took some time away from my laptop. Nothing else really happened.,0
I did not do anything particularly different today. I have been finding it difficult to stay focused. I feel like I need more time to recover. I got some fresh air. That was pretty much my day.,1
I felt like I was keeping up. I had some college work to finish. I took some time away from my laptop. Hopefully things feel easier tomorrow.,0
I had a lot of small things to finish. my usual routine feels harder than it should. I am not sure how to catch up. I took some time away from my laptop.,1
"Honestly, I have been finding it difficult to stay focused. I keep worrying about what I have left to do.",1
it has been difficult to concentrate. I spent the evening studying. I took a proper break.,1
I followed my usual routine. things felt manageable. Hopefully things feel easier tomorrow.,0
I worked on a presentation. I had a decent amount of energy.,0
it has been difficult to concentrate. I finished one of my assignments. I spent some time with my family. Hopefully things feel easier tomorrow.,1
I was satisfied with how the day went. I attended my morning classes. I tried to get some extra rest.,0
I have trouble getting started on tasks. I worked on my project. I spent some time with my family. I will try again tomorrow.,1
"These days, I had a few lectures today. I listened to music for a while. I am trying to maintain a balanced routine.",0
"Lately, The day passed mostly between classes and assignments. I have been finding normal tasks tiring.",1
Most of my time went into studying. I have been finding it difficult to stay focused. I think I need to slow down a little.,1
I worked on a presentation. I keep falling behind on things. I just want my mind to slow down. Nothing else really happened.,1
"Somehow, I spent some time working and some time resting. I keep falling behind on things.",1
I think I had a lot of small things to finish. I felt reasonably positive. I think a good night's sleep will help. I tried to get some extra rest.,0
The day passed mostly between classes and assignments. I feel like everything is taking more effort. I feel like I need more time to recover. I watched something for a little while.,1
I followed my usual routine. I feel like everything is taking more effort.,1
Most of my time went into studying. I have not been able to relax properly. I hope I can get things under control soon. I went for a short walk.,1
I stayed in my room after college. my usual routine feels harder than it should. I talked to a friend.,1
I guess i revised some topics. I have been struggling to keep up.,1
"To be honest, I had a fairly busy schedule. I keep falling behind on things.",1
"I finished one of my assignments. I had a decent amount of energy. I was happy with the progress I made. Anyway, I will deal with it tomorrow.",0
The day passed mostly between classes and assignments. I have been thinking about college work constantly. That was pretty much my day.,1
I attended my morning classes. I was able to take things at my own pace. I feel okay about what I need to do next.,0
I went through my project work. I went for a short walk. I am trying to maintain a balanced routine.,0
"Honestly, I was busy for most of the afternoon. I was able to get things done. I think I handled the day reasonably well. I got some fresh air.",0
I worked on my project. I have been having difficulty keeping my thoughts organized. I listened to music for a while.,1
I think I spent several hours on my usual tasks. I could focus without too much trouble.,0
The day was mostly about college work. I felt fairly calm.,0
I worked on my project. I have not been able to relax properly. I tried to get some extra rest.,1
I revised some topics. I have not had much energy lately. I am not sure how to catch up.,1
"Lately, I had enough time to relax. I am looking forward to tomorrow.",0
I went through my project work. I have been finding normal tasks tiring. I feel like I need more time to recover. Hopefully things feel easier tomorrow.,1
it has been difficult to concentrate. I am not sure how to catch up.,1
I had enough energy to get through the day. I spent some time in the library. I took some time away from my laptop.,0
The day was mostly about college work. I was satisfied with how the day went. I think I handled the day reasonably well. I got some fresh air.,0
I managed my work without rushing. I am looking forward to tomorrow. Hopefully things feel easier tomorrow.,0
I had a regular college schedule. my workload did not feel too difficult. I think a good night's sleep will help.,0
"Right now, I had a regular college schedule. my routine has been difficult to maintain. I feel stuck with everything I need to handle.",1
I feel like everything is taking more effort. I worked on my project. I took some time away from my laptop.,1
I went through my project work. I keep falling behind on things. I hope I can get things under control soon.,1
I attended my morning classes. I have been struggling to keep up. I listened to music for a while.,1
"To be honest, it has been difficult to concentrate. I met a few classmates. I had a quiet evening.",1
"I spent some time in the library. I have been finding it difficult to stay focused. I am finding it difficult to get back into my routine. Anyway, I will deal with it tomorrow.",1
"For some reason, I spent the evening studying. I was satisfied with how the day went. I feel prepared for the next few days.",0
I spent some time in the library. I felt fairly calm. I am trying to maintain a balanced routine.,0
"For some reason, I went through my project work. I was satisfied with how the day went.",0
I think I followed my usual routine. I feel like everything is taking more effort. That was pretty much my day.,1
"These days, I have been having difficulty keeping my thoughts organized. I worked on my project. I went for a short walk.",1
I did not do anything particularly different today. I was able to take things at my own pace. I am glad I got some time for myself. I spent some time with my family.,0
I worked on a presentation. I have been having difficulty keeping my thoughts organized. I feel like I need more time to recover.,1
I spent some time working and some time resting. I was able to get things done. I feel comfortable with how things are going. I took some time away from my laptop.,0
I guess the day was mostly about college work. my workload did not feel too difficult.,0
I spent several hours on my usual tasks. I have not had much energy lately. I wish I could get away from everything for a while. I took a proper break.,1
I had enough energy to get through the day. I spent the evening studying. I spent some time with my family.,0
I finished one of my assignments. I spent some time with my family. I am trying to maintain a balanced routine.,0
I think I had a lot of small things to finish. my workload did not feel too difficult.,0
I have been finding normal tasks tiring. I spent the evening studying. I had a quiet evening.,1
I think I feel like everything is taking more effort. I am not sure how long I can keep this pace.,1
"To be honest, I did not do anything particularly different today. things have been harder to manage. I feel stuck with everything I need to handle. I spent some time with my family.",1
I stayed in my room after college. I had a decent amount of energy. Hopefully things feel easier tomorrow.,0
"I spent some time working and some time resting. it has been difficult to concentrate. Anyway, I will deal with it tomorrow.",1
I had a regular college schedule. I have trouble getting started on tasks. I listened to music for a while.,1
I worked on my project. I listened to music for a while. I am trying to maintain a balanced routine.,0
I finished one of my assignments. it has been difficult to concentrate. I just want my mind to slow down. Nothing else really happened.,1
"Lately, I attended my morning classes. my workload did not feel too difficult. I think a good night's sleep will help.",0
I had a decent amount of energy. I had some college work to finish. I took a proper break.,0
"I worked on some coding. my routine has been difficult to maintain. I talked to a friend. Anyway, I will deal with it tomorrow.",1
I had enough energy to get through the day. I spent the evening studying. I talked to a friend. I am hoping the next few days are better.,0
"Somehow, I attended my morning classes. I have been struggling to keep up. Anyway, I will deal with it tomorrow.",1
I had some college work to finish. I went for a short walk. I was happy with the progress I made.,0
Most of my time went into studying. I felt like I was keeping up. I am glad I got some time for myself. I tried to get some extra rest.,0
I had a lot of small things to finish. I keep falling behind on things. I hope I can get things under control soon. I took a proper break.,1
I spent some time in the library. I took a proper break. I feel okay about what I need to do next.,0
"Somehow, I spent the evening studying. I have been finding normal tasks tiring.",1
I have not been able to relax properly. I had a regular college schedule. I took a proper break.,1
I have been finding normal tasks tiring. I went through my project work. I talked to a friend.,1
I could focus without too much trouble. I am glad I got some time for myself. That was pretty much my day.,0
"At the moment, I spent some time in the library. I have been having difficulty keeping my thoughts organized. I am not sure how to catch up.",1
I worked on some coding. I listened to music for a while. I think I handled the day reasonably well. That was pretty much my day.,0
I stayed in my room after college. I talked to a friend. I think a good night's sleep will help.,0
"Honestly, my usual routine feels harder than it should. I worked on my project. I spent some time with my family.",1
I had a lot of small things to finish. I have barely had time to switch off. I just want my mind to slow down. I tried to get some extra rest.,1
I worked on a presentation. things have been harder to manage. I tried to get some extra rest.,1
I had a fairly busy schedule. I have been thinking about college work constantly. I am not sure how long I can keep this pace. I went for a short walk.,1
I revised some topics. I have not been able to relax properly. I wish I could get away from everything for a while.,1
I worked on some coding. things felt manageable.,0
"These days, I was able to concentrate. I finished one of my assignments. I got some fresh air. I am hoping the next few days are better.",0
I was able to concentrate. I had a regular college schedule. I had a quiet evening.,0
I guess i worked on some coding. I had a decent amount of energy.,0
I had enough time to relax. I think I can manage the remaining work. Nothing else really happened.,0
I went through my project work. I have been thinking about college work constantly. I feel stuck with everything I need to handle.,1
I guess the day was mostly about college work. I felt reasonably positive. I am glad I got some time for myself. I took a proper break.,0
I had a decent amount of energy. I met a few classmates. I tried to get some extra rest. That was pretty much my day.,0
"At the moment, things have been harder to manage. I attended my morning classes. I talked to a friend.",1
I spent some time working and some time resting. I felt reasonably positive. I am glad I got some time for myself. I went for a short walk.,0
I had some college work to finish. I have trouble getting started on tasks. I talked to a friend.,1
my usual routine feels harder than it should. I studied for an upcoming exam. I tried to get some extra rest.,1
I worked on my project. I was able to get things done. I think I handled the day reasonably well.,0
"Honestly, I felt fairly calm. I was happy with the progress I made.",0
my routine has been difficult to maintain. I had a few lectures today. I listened to music for a while. I am hoping the next few days are better.,1
things have been harder to manage. I worked on a presentation. I had a quiet evening.,1
"At the moment, I had a lot of small things to finish. I felt like I was keeping up. I feel okay about what I need to do next. I went for a short walk.",0
I had some college work to finish. I felt comfortable with my routine. I think a good night's sleep will help.,0
I met a few classmates. things have been harder to manage. I am finding it difficult to get back into my routine. I will try again tomorrow.,1
"For some reason, I followed my usual routine. I have been finding normal tasks tiring. I am finding it difficult to get back into my routine. I took some time away from my laptop.",1
my usual routine feels harder than it should. I had some college work to finish. I talked to a friend.,1
I guess most of my time went into studying. I have been struggling to keep up. I keep worrying about what I have left to do. I tried to get some extra rest.,1
The day passed mostly between classes and assignments. I have been struggling to keep up. I feel stuck with everything I need to handle. I tried to get some extra rest.,1
I went through my project work. I have been finding it difficult to stay focused. I had a quiet evening.,1
"For some reason, I met a few classmates. I felt like I was keeping up. I feel prepared for the next few days.",0
I had a regular college schedule. my routine has been difficult to maintain. I got some fresh air.,1
I worked on some coding. I feel like everything is taking more effort. I took a proper break. Nothing else really happened.,1
I felt comfortable with my routine. I think I handled the day reasonably well. Hopefully things feel easier tomorrow.,0
I spent some time working and some time resting. I was able to get things done. I think I handled the day reasonably well. I listened to music for a while.,0
